,Fecha,Hora,Producto,Accion,Modulo,Usuario,Host
12561,24/06/2022,10:31:31,adskflex,IN,64300ACD_F,examen,eg04pc20
12562,24/06/2022,10:31:41,adskflex,IN,87393ACD_2021_0F,examen,EG04PC33
12563,24/06/2022,10:31:41,adskflex,IN,64300ACD_F,examen,EG04PC33
12564,24/06/2022,10:31:50,adskflex,OUT,64300ACD_F,examen,eg04pc21
12565,24/06/2022,10:31:50,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc21
12566,24/06/2022,10:31:54,adskflex,OUT,64300ACD_F,examen,eg04pc34
12567,24/06/2022,10:31:54,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc34
12568,24/06/2022,10:32:08,adskflex,OUT,64300ACD_F,examen,EG04PC33
12569,24/06/2022,10:32:08,adskflex,OUT,87393ACD_2021_0F,examen,EG04PC33
12570,24/06/2022,10:32:10,adskflex,OUT,64300ACD_F,examen,eg04pc15
12571,24/06/2022,10:32:10,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc15
12572,24/06/2022,10:32:19,adskflex,OUT,64300ACD_F,examen,eg04pc17
12573,24/06/2022,10:32:19,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc17
12574,24/06/2022,10:32:33,adskflex,IN,87393ACD_2021_0F,examen,EG04PC33
12575,24/06/2022,10:32:33,adskflex,IN,64300ACD_F,examen,EG04PC33
12576,24/06/2022,10:32:37,adskflex,IN,87393ACD_2021_0F,examen,eg04pc15
12577,24/06/2022,10:32:37,adskflex,IN,64300ACD_F,examen,eg04pc15
12578,24/06/2022,10:32:52,adskflex,IN,87393ACD_2021_0F,examen,eg04pc17
12579,24/06/2022,10:32:52,adskflex,IN,64300ACD_F,examen,eg04pc17
12580,24/06/2022,10:32:52,adskflex,IN,87393ACD_2021_0F,examen,eg04pc34
12581,24/06/2022,10:32:52,adskflex,IN,64300ACD_F,examen,eg04pc34
12582,24/06/2022,10:33:03,adskflex,IN,87393ACD_2021_0F,examen,eg04pc21
12583,24/06/2022,10:33:03,adskflex,IN,64300ACD_F,examen,eg04pc21
12584,24/06/2022,10:33:23,adskflex,OUT,64300ACD_F,examen,eg04pc17
12585,24/06/2022,10:33:23,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc17
12586,24/06/2022,10:33:24,adskflex,IN,87393ACD_2021_0F,examen,eg04pc17
12587,24/06/2022,10:33:24,adskflex,IN,64300ACD_F,examen,eg04pc17
12588,24/06/2022,10:33:56,adskflex,OUT,64300ACD_F,examen,eg04pc21
12589,24/06/2022,10:33:56,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc21
12590,24/06/2022,10:35:15,adskflex,IN,87393ACD_2021_0F,examen,eg04pc21
12591,24/06/2022,10:35:15,adskflex,IN,64300ACD_F,examen,eg04pc21
12592,24/06/2022,10:37:16,adskflex,OUT,64300ACD_F,examen,eg04pc24
12593,24/06/2022,10:37:16,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc24
12594,24/06/2022,10:37:32,adskflex,IN,87393ACD_2021_0F,examen,eg04pc24
12595,24/06/2022,10:37:32,adskflex,IN,64300ACD_F,examen,eg04pc24
12596,24/06/2022,10:39:54,adskflex,OUT,64300ACD_F,examen,eg04pc32
12597,24/06/2022,10:39:54,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc32
12598,24/06/2022,10:40:23,adskflex,IN,87393ACD_2021_0F,examen,eg04pc32
12599,24/06/2022,10:40:23,adskflex,IN,64300ACD_F,examen,eg04pc32
12600,24/06/2022,10:40:53,adskflex,OUT,64300ACD_F,examen,eg04pc35
12601,24/06/2022,10:40:53,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc35
12602,24/06/2022,10:41:03,adskflex,OUT,64300ACD_F,examen,EG04PC33
12603,24/06/2022,10:41:03,adskflex,OUT,87393ACD_2021_0F,examen,EG04PC33
12604,24/06/2022,10:41:18,adskflex,IN,87393ACD_2021_0F,examen,EG04PC33
12605,24/06/2022,10:41:18,adskflex,IN,64300ACD_F,examen,EG04PC33
12606,24/06/2022,10:41:37,adskflex,IN,87393ACD_2021_0F,examen,eg04pc35
12607,24/06/2022,10:41:37,adskflex,IN,64300ACD_F,examen,eg04pc35
12608,24/06/2022,10:41:52,adskflex,OUT,64300ACD_F,examen,EG04PC25
12609,24/06/2022,10:41:52,adskflex,OUT,87393ACD_2021_0F,examen,EG04PC25
12610,24/06/2022,10:41:57,adskflex,IN,87393ACD_2021_0F,examen,EG04PC25
12611,24/06/2022,10:41:57,adskflex,IN,64300ACD_F,examen,EG04PC25
12612,24/06/2022,10:43:02,adskflex,OUT,64300ACD_F,examen,EG04PC25
12613,24/06/2022,10:43:02,adskflex,OUT,87393ACD_2021_0F,examen,EG04PC25
12614,24/06/2022,10:43:13,adskflex,OUT,64300ACD_F,examen,eg04pc35
12615,24/06/2022,10:43:13,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc35
12616,24/06/2022,10:43:42,adskflex,IN,87393ACD_2021_0F,examen,EG04PC25
12617,24/06/2022,10:43:42,adskflex,IN,64300ACD_F,examen,EG04PC25
12618,24/06/2022,10:43:57,adskflex,OUT,64300ACD_F,examen,eg04pc22
12619,24/06/2022,10:43:57,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc22
12620,24/06/2022,10:44:01,adskflex,OUT,64300ACD_F,examen,eg04pc28
12621,24/06/2022,10:44:01,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc28
12622,24/06/2022,10:44:34,adskflex,IN,87393ACD_2021_0F,examen,eg04pc28
12623,24/06/2022,10:44:34,adskflex,IN,64300ACD_F,examen,eg04pc28
12624,24/06/2022,10:44:54,adskflex,IN,87393ACD_2021_0F,examen,eg04pc22
12625,24/06/2022,10:44:54,adskflex,IN,64300ACD_F,examen,eg04pc22
12626,24/06/2022,10:46:48,adskflex,IN,87393ACD_2021_0F,examen,eg04pc35
12627,24/06/2022,10:46:48,adskflex,IN,64300ACD_F,examen,eg04pc35
12628,24/06/2022,10:47:02,adskflex,OUT,64300ACD_F,examen,eg04pc34
12629,24/06/2022,10:47:02,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc34
12630,24/06/2022,10:47:07,adskflex,IN,87393ACD_2021_0F,examen,eg04pc34
12631,24/06/2022,10:47:07,adskflex,IN,64300ACD_F,examen,eg04pc34
12632,24/06/2022,10:48:18,adskflex,OUT,64300ACD_F,examen,eg04pc30
12633,24/06/2022,10:48:18,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc30
12634,24/06/2022,10:48:30,adskflex,IN,87393ACD_2021_0F,examen,eg04pc30
12635,24/06/2022,10:48:30,adskflex,IN,64300ACD_F,examen,eg04pc30
12636,24/06/2022,10:51:03,adskflex,OUT,64300ACD_F,examen,eg04pc26
12637,24/06/2022,10:51:03,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc26
12638,24/06/2022,10:51:41,adskflex,OUT,64300ACD_F,examen,eg04pc29
12639,24/06/2022,10:51:41,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc29
12640,24/06/2022,10:51:42,adskflex,IN,87393ACD_2021_0F,examen,eg04pc26
12641,24/06/2022,10:51:42,adskflex,IN,64300ACD_F,examen,eg04pc26
12642,24/06/2022,10:51:46,adskflex,IN,87393ACD_2021_0F,examen,eg04pc29
12643,24/06/2022,10:51:46,adskflex,IN,64300ACD_F,examen,eg04pc29
12644,24/06/2022,10:52:16,adskflex,OUT,64300ACD_F,examen,eg04pc26
12645,24/06/2022,10:52:16,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc26
12646,24/06/2022,10:52:17,adskflex,IN,87393ACD_2021_0F,examen,eg04pc26
12647,24/06/2022,10:52:17,adskflex,IN,64300ACD_F,examen,eg04pc26
12648,24/06/2022,10:52:49,adskflex,OUT,64300ACD_F,examen,eg04pc29
12649,24/06/2022,10:52:49,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc29
12650,24/06/2022,10:52:52,adskflex,IN,87393ACD_2021_0F,examen,eg04pc29
12651,24/06/2022,10:52:52,adskflex,IN,64300ACD_F,examen,eg04pc29
12652,24/06/2022,10:53:16,adskflex,OUT,64300ACD_F,examen,eg04pc27
12653,24/06/2022,10:53:16,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc27
12654,24/06/2022,10:54:31,adskflex,IN,87393ACD_2021_0F,examen,eg04pc27
12655,24/06/2022,10:54:31,adskflex,IN,64300ACD_F,examen,eg04pc27
12656,24/06/2022,10:54:51,adskflex,OUT,64300ACD_F,examen,eg04pc27
12657,24/06/2022,10:54:51,adskflex,OUT,87393ACD_2021_0F,examen,eg04pc27
12658,24/06/2022,10:55:13,adskflex,IN,87393ACD_2021_0F,examen,eg04pc27
12659,24/06/2022,10:55:13,adskflex,IN,64300ACD_F,examen,eg04pc27
12660,24/06/2022,11:03:16,adskflex,OUT,64300ACD_F,examen,eg03pc05
12661,24/06/2022,11:03:16,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc05
12662,24/06/2022,11:03:28,adskflex,OUT,64300ACD_F,examen,eg03pc03
12663,24/06/2022,11:03:28,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc03
12664,24/06/2022,11:03:37,adskflex,OUT,64300ACD_F,examen,eg03pc02
12665,24/06/2022,11:03:37,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc02
12666,24/06/2022,11:03:45,adskflex,OUT,64300ACD_F,examen,eg03pc06
12667,24/06/2022,11:03:45,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc06
12668,24/06/2022,11:04:06,adskflex,OUT,64300ACD_F,examen,eg03pc08
12669,24/06/2022,11:04:06,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc08
12670,24/06/2022,11:04:09,adskflex,OUT,64300ACD_F,examen,eg03pc16
12671,24/06/2022,11:04:09,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc16
12672,24/06/2022,11:04:12,adskflex,IN,87393ACD_2021_0F,examen,eg03pc16
12673,24/06/2022,11:04:12,adskflex,IN,64300ACD_F,examen,eg03pc16
12674,24/06/2022,11:04:17,adskflex,OUT,64300ACD_F,examen,eg03pc15
12675,24/06/2022,11:04:17,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc15
12676,24/06/2022,11:04:26,adskflex,IN,87393ACD_2021_0F,examen,eg03pc02
12677,24/06/2022,11:04:26,adskflex,IN,64300ACD_F,examen,eg03pc02
12678,24/06/2022,11:04:32,adskflex,OUT,64300ACD_F,examen,eg03pc16
12679,24/06/2022,11:04:32,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc16
12680,24/06/2022,11:04:33,adskflex,IN,87393ACD_2021_0F,examen,eg03pc03
12681,24/06/2022,11:04:33,adskflex,IN,64300ACD_F,examen,eg03pc03
12682,24/06/2022,11:04:44,adskflex,OUT,64300ACD_F,examen,eg03pc14
12683,24/06/2022,11:04:44,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc14
12684,24/06/2022,11:04:48,adskflex,IN,87393ACD_2021_0F,examen,eg03pc15
12685,24/06/2022,11:04:48,adskflex,IN,64300ACD_F,examen,eg03pc15
12686,24/06/2022,11:05:07,adskflex,IN,87393ACD_2021_0F,examen,eg03pc16
12687,24/06/2022,11:05:07,adskflex,IN,64300ACD_F,examen,eg03pc16
12688,24/06/2022,11:05:08,adskflex,IN,87393ACD_2021_0F,examen,eg03pc05
12689,24/06/2022,11:05:08,adskflex,IN,64300ACD_F,examen,eg03pc05
12690,24/06/2022,11:05:10,adskflex,OUT,64300ACD_F,examen,eg03pc02
12691,24/06/2022,11:05:10,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc02
12692,24/06/2022,11:05:14,adskflex,IN,87393ACD_2021_0F,examen,eg03pc06
12693,24/06/2022,11:05:14,adskflex,IN,64300ACD_F,examen,eg03pc06
12694,24/06/2022,11:05:24,adskflex,OUT,64300ACD_F,examen,eg03pc03
12695,24/06/2022,11:05:24,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc03
12696,24/06/2022,11:05:25,adskflex,OUT,64300ACD_F,examen,eg03pc15
12697,24/06/2022,11:05:25,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc15
12698,24/06/2022,11:05:29,adskflex,OUT,64300ACD_F,examen,eg03pc16
12699,24/06/2022,11:05:29,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc16
12700,24/06/2022,11:05:30,adskflex,IN,87393ACD_2021_0F,examen,eg03pc16
12701,24/06/2022,11:05:30,adskflex,IN,64300ACD_F,examen,eg03pc16
12702,24/06/2022,11:05:44,adskflex,IN,87393ACD_2021_0F,examen,eg03pc02
12703,24/06/2022,11:05:44,adskflex,IN,64300ACD_F,examen,eg03pc02
12704,24/06/2022,11:05:45,adskflex,IN,87393ACD_2021_0F,examen,eg03pc15
12705,24/06/2022,11:05:45,adskflex,IN,64300ACD_F,examen,eg03pc15
12706,24/06/2022,11:05:47,adskflex,IN,87393ACD_2021_0F,examen,eg03pc03
12707,24/06/2022,11:05:47,adskflex,IN,64300ACD_F,examen,eg03pc03
12708,24/06/2022,11:05:48,adskflex,OUT,64300ACD_F,examen,eg03pc05
12709,24/06/2022,11:05:48,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc05
12710,24/06/2022,11:05:53,adskflex,OUT,64300ACD_F,examen,eg03pc04
12711,24/06/2022,11:05:53,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc04
12712,24/06/2022,11:06:06,adskflex,IN,87393ACD_2021_0F,examen,eg03pc04
12713,24/06/2022,11:06:06,adskflex,IN,64300ACD_F,examen,eg03pc04
12714,24/06/2022,11:06:16,adskflex,IN,87393ACD_2021_0F,examen,eg03pc05
12715,24/06/2022,11:06:16,adskflex,IN,64300ACD_F,examen,eg03pc05
12716,24/06/2022,11:06:30,adskflex,OUT,64300ACD_F,examen,eg03pc17
12717,24/06/2022,11:06:30,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc17
12718,24/06/2022,11:06:36,adskflex,OUT,64300ACD_F,examen,eg03pc07
12719,24/06/2022,11:06:36,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc07
12720,24/06/2022,11:06:37,adskflex,OUT,64300ACD_F,examen,eg03pc07
12721,24/06/2022,11:06:37,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc07
12722,24/06/2022,11:06:42,adskflex,IN,87393ACD_2021_0F,examen,eg03pc08
12723,24/06/2022,11:06:42,adskflex,IN,64300ACD_F,examen,eg03pc08
12724,24/06/2022,11:07:08,adskflex,IN,87393ACD_2021_0F,examen,eg03pc17
12725,24/06/2022,11:07:08,adskflex,IN,64300ACD_F,examen,eg03pc17
12726,24/06/2022,11:07:32,adskflex,OUT,64300ACD_F,examen,eg03pc10
12727,24/06/2022,11:07:32,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc10
12728,24/06/2022,11:07:35,adskflex,OUT,64300ACD_F,examen,eg03pc11
12729,24/06/2022,11:07:35,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc11
12730,24/06/2022,11:07:51,adskflex,OUT,64300ACD_F,examen,eg03pc17
12731,24/06/2022,11:07:51,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc17
12732,24/06/2022,11:07:52,adskflex,IN,87393ACD_2021_0F,examen,eg03pc17
12733,24/06/2022,11:07:52,adskflex,IN,64300ACD_F,examen,eg03pc17
12734,24/06/2022,11:07:59,adskflex,IN,87393ACD_2021_0F,examen,eg03pc11
12735,24/06/2022,11:07:59,adskflex,IN,64300ACD_F,examen,eg03pc11
12736,24/06/2022,11:08:00,adskflex,OUT,64300ACD_F,examen,eg03pc13
12737,24/06/2022,11:08:00,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc13
12738,24/06/2022,11:08:19,adskflex,IN,87393ACD_2021_0F,examen,eg03pc07
12739,24/06/2022,11:08:19,adskflex,IN,64300ACD_F,examen,eg03pc07
12740,24/06/2022,11:08:27,adskflex,IN,87393ACD_2021_0F,examen,eg03pc07
12741,24/06/2022,11:08:27,adskflex,IN,64300ACD_F,examen,eg03pc07
12742,24/06/2022,11:08:39,adskflex,IN,87393ACD_2021_0F,examen,eg03pc10
12743,24/06/2022,11:08:39,adskflex,IN,64300ACD_F,examen,eg03pc10
12744,24/06/2022,11:08:53,adskflex,OUT,64300ACD_F,examen,eg03pc09
12745,24/06/2022,11:08:53,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc09
12746,24/06/2022,11:09:08,adskflex,IN,87393ACD_2021_0F,examen,eg03pc13
12747,24/06/2022,11:09:08,adskflex,IN,64300ACD_F,examen,eg03pc13
12748,24/06/2022,11:09:09,adskflex,OUT,64300ACD_F,examen,eg03pc11
12749,24/06/2022,11:09:09,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc11
12750,24/06/2022,11:09:22,adskflex,OUT,64300ACD_F,examen,eg03pc12
12751,24/06/2022,11:09:22,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc12
12752,24/06/2022,11:09:28,adskflex,IN,87393ACD_2021_0F,examen,eg03pc14
12753,24/06/2022,11:09:28,adskflex,IN,64300ACD_F,examen,eg03pc14
12754,24/06/2022,11:09:44,adskflex,IN,87393ACD_2021_0F,examen,eg03pc12
12755,24/06/2022,11:09:44,adskflex,IN,64300ACD_F,examen,eg03pc12
12756,24/06/2022,11:09:46,adskflex,OUT,64300ACD_F,e124,eg03pc18
12757,24/06/2022,11:09:46,adskflex,OUT,87393ACD_2021_0F,e124,eg03pc18
12758,24/06/2022,11:10:02,adskflex,IN,87393ACD_2021_0F,e124,eg03pc18
12759,24/06/2022,11:10:02,adskflex,IN,64300ACD_F,e124,eg03pc18
12760,24/06/2022,11:10:02,adskflex,IN,87393ACD_2021_0F,examen,eg03pc11
12761,24/06/2022,11:10:02,adskflex,IN,64300ACD_F,examen,eg03pc11
12762,24/06/2022,11:10:17,adskflex,IN,87393ACD_2021_0F,examen,eg03pc09
12763,24/06/2022,11:10:17,adskflex,IN,64300ACD_F,examen,eg03pc09
12764,24/06/2022,11:10:45,adskflex,OUT,64300ACD_F,examen,eg03pc13
12765,24/06/2022,11:10:45,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc13
12766,24/06/2022,11:10:58,adskflex,OUT,64300ACD_F,examen,eg03pc19
12767,24/06/2022,11:10:58,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc19
12768,24/06/2022,11:11:00,adskflex,OUT,64300ACD_F,examen,eg03pc07
12769,24/06/2022,11:11:00,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc07
12770,24/06/2022,11:11:09,adskflex,IN,87393ACD_2021_0F,examen,eg03pc13
12771,24/06/2022,11:11:09,adskflex,IN,64300ACD_F,examen,eg03pc13
12772,24/06/2022,11:11:14,adskflex,OUT,64300ACD_F,examen,eg03pc09
12773,24/06/2022,11:11:14,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc09
12774,24/06/2022,11:11:18,adskflex,IN,87393ACD_2021_0F,examen,eg03pc19
12775,24/06/2022,11:11:18,adskflex,IN,64300ACD_F,examen,eg03pc19
12776,24/06/2022,11:11:25,adskflex,IN,87393ACD_2021_0F,examen,eg03pc07
12777,24/06/2022,11:11:25,adskflex,IN,64300ACD_F,examen,eg03pc07
12778,24/06/2022,11:11:43,adskflex,IN,87393ACD_2021_0F,examen,eg03pc09
12779,24/06/2022,11:11:43,adskflex,IN,64300ACD_F,examen,eg03pc09
12780,24/06/2022,11:11:44,adskflex,OUT,64300ACD_F,examen,eg03pc19
12781,24/06/2022,11:11:44,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc19
12782,24/06/2022,11:11:52,adskflex,IN,87393ACD_2021_0F,examen,eg03pc19
12783,24/06/2022,11:11:52,adskflex,IN,64300ACD_F,examen,eg03pc19
12784,24/06/2022,11:12:02,adskflex,OUT,64300ACD_F,examen,eg03pc20
12785,24/06/2022,11:12:02,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc20
12786,24/06/2022,11:12:02,adskflex,IN,87393ACD_2021_0F,examen,eg03pc20
12787,24/06/2022,11:12:02,adskflex,IN,64300ACD_F,examen,eg03pc20
12788,24/06/2022,11:12:35,adskflex,OUT,64300ACD_F,examen,eg03pc20
12789,24/06/2022,11:12:35,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc20
12790,24/06/2022,11:12:37,adskflex,IN,87393ACD_2021_0F,examen,eg03pc20
12791,24/06/2022,11:12:37,adskflex,IN,64300ACD_F,examen,eg03pc20
12792,24/06/2022,11:17:39,adskflex,OUT,64300ACD_F,UPM,upm00118
12793,24/06/2022,11:17:39,adskflex,OUT,87545ACD_2022_0F,UPM,upm00118
12794,24/06/2022,11:21:33,adskflex,OUT,64300ACD_F,examen,eg03pc21
12795,24/06/2022,11:21:33,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc21
12796,24/06/2022,11:21:36,adskflex,IN,87393ACD_2021_0F,examen,eg03pc21
12797,24/06/2022,11:21:36,adskflex,IN,64300ACD_F,examen,eg03pc21
12798,24/06/2022,11:21:51,adskflex,OUT,64300ACD_F,examen,eg03pc21
12799,24/06/2022,11:21:51,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc21
12800,24/06/2022,11:21:52,adskflex,IN,87393ACD_2021_0F,examen,eg03pc21
12801,24/06/2022,11:21:52,adskflex,IN,64300ACD_F,examen,eg03pc21
12802,24/06/2022,11:22:08,adskflex,OUT,64300ACD_F,examen,eg03pc21
12803,24/06/2022,11:22:08,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc21
12804,24/06/2022,11:22:09,adskflex,IN,87393ACD_2021_0F,examen,eg03pc21
12805,24/06/2022,11:22:09,adskflex,IN,64300ACD_F,examen,eg03pc21
12806,24/06/2022,11:22:45,adskflex,OUT,64300ACD_F,examen,eg03pc21
12807,24/06/2022,11:22:45,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc21
12808,24/06/2022,11:22:48,adskflex,IN,87393ACD_2021_0F,examen,eg03pc21
12809,24/06/2022,11:22:48,adskflex,IN,64300ACD_F,examen,eg03pc21
12810,24/06/2022,11:56:04,adskflex,OUT,64900CIV3D_F,UPM,upm00239
12811,24/06/2022,11:56:04,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00239
12812,24/06/2022,11:58:59,adskflex,IN,87545ACD_2022_0F,UPM,upm00118
12813,24/06/2022,11:58:59,adskflex,IN,64300ACD_F,UPM,upm00118
12814,24/06/2022,12:14:54,adskflex,OUT,64300ACD_F,examen,eg03pc01
12815,24/06/2022,12:14:54,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc01
12816,24/06/2022,12:15:02,adskflex,OUT,64300ACD_F,examen,eg03pc01
12817,24/06/2022,12:15:02,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc01
12818,24/06/2022,12:15:05,adskflex,IN,87393ACD_2021_0F,examen,eg03pc01
12819,24/06/2022,12:15:05,adskflex,IN,64300ACD_F,examen,eg03pc01
12820,24/06/2022,12:15:08,adskflex,IN,87393ACD_2021_0F,examen,eg03pc01
12821,24/06/2022,12:15:08,adskflex,IN,64300ACD_F,examen,eg03pc01
12822,24/06/2022,12:15:31,adskflex,OUT,64300ACD_F,examen,eg03pc01
12823,24/06/2022,12:15:31,adskflex,OUT,87393ACD_2021_0F,examen,eg03pc01
12824,24/06/2022,12:15:35,adskflex,IN,87393ACD_2021_0F,examen,eg03pc01
12825,24/06/2022,12:15:35,adskflex,IN,64300ACD_F,examen,eg03pc01
12826,24/06/2022,12:35:11,adskflex,IN,64900CIV3D_F,UPM,upm00239
12827,24/06/2022,12:35:11,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00239
12828,24/06/2022,14:33:58,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00239
12829,24/06/2022,14:33:58,adskflex,IN,64900CIV3D_F,UPM,upm00239
12830,24/06/2022,16:07:10,adskflex,OUT,64300ACD_F,UPM,upm00008
12831,24/06/2022,16:07:10,adskflex,OUT,87545ACD_2022_0F,UPM,upm00008
12832,24/06/2022,16:30:27,adskflex,IN,87545ACD_2022_0F,UPM,upm00008
12833,24/06/2022,16:30:27,adskflex,IN,64300ACD_F,UPM,upm00008
12834,24/06/2022,17:20:45,adskflex,OUT,64300ACD_F,UPM,upm00222
12835,24/06/2022,17:20:45,adskflex,OUT,87545ACD_2022_0F,UPM,upm00222
12836,24/06/2022,17:30:17,adskflex,IN,87545ACD_2022_0F,UPM,upm00222
12837,24/06/2022,17:30:17,adskflex,IN,64300ACD_F,UPM,upm00222
12838,24/06/2022,17:30:29,adskflex,OUT,64300ACD_F,UPM,upm00222
12839,24/06/2022,17:30:29,adskflex,OUT,87545ACD_2022_0F,UPM,upm00222
12840,24/06/2022,17:30:44,adskflex,IN,87545ACD_2022_0F,UPM,upm00222
12841,24/06/2022,17:30:44,adskflex,IN,64300ACD_F,UPM,upm00222
12842,24/06/2022,19:48:56,adskflex,OUT,64900CIV3D_F,UPM,upm00015
12843,24/06/2022,19:48:56,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00015
12844,24/06/2022,19:49:21,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00015
12845,24/06/2022,19:49:21,adskflex,IN,64900CIV3D_F,UPM,upm00015
12846,24/06/2022,19:50:26,adskflex,OUT,64300ACD_F,UPM,upm00015
12847,24/06/2022,19:50:26,adskflex,OUT,87545ACD_2022_0F,UPM,upm00015
12848,24/06/2022,20:26:04,adskflex,OUT,64300ACD_F,UPM,upm00015
12849,24/06/2022,20:26:04,adskflex,OUT,87545ACD_2022_0F,UPM,upm00015
12850,24/06/2022,20:29:57,adskflex,IN,87545ACD_2022_0F,UPM,upm00015
12851,24/06/2022,20:29:57,adskflex,IN,64300ACD_F,UPM,upm00015
12852,24/06/2022,21:02:55,adskflex,OUT,64300ACD_F,UPM,upm00038
12853,24/06/2022,21:02:55,adskflex,OUT,87545ACD_2022_0F,UPM,upm00038
12854,24/06/2022,21:05:27,adskflex,IN,87545ACD_2022_0F,UPM,upm00015
12855,24/06/2022,21:05:27,adskflex,IN,64300ACD_F,UPM,upm00015
12856,24/06/2022,23:18:06,adskflex,IN,64300ACD_F,UPM,upm00038
12857,24/06/2022,23:18:06,adskflex,IN,87545ACD_2022_0F,UPM,upm00038
12858,25/06/2022,8:50:10,adskflex,OUT,64300ACD_F,UPM,upm00158
12859,25/06/2022,8:50:10,adskflex,OUT,87545ACD_2022_0F,UPM,upm00158
12860,25/06/2022,8:58:03,adskflex,OUT,64300ACD_F,UPM,upm00158
12861,25/06/2022,8:58:03,adskflex,OUT,87545ACD_2022_0F,UPM,upm00158
12862,25/06/2022,8:58:03,adskflex,IN,87545ACD_2022_0F,UPM,upm00158
12863,25/06/2022,8:58:03,adskflex,IN,64300ACD_F,UPM,upm00158
12864,25/06/2022,10:41:25,adskflex,OUT,64300ACD_F,UPM,upm00173
12865,25/06/2022,10:41:25,adskflex,OUT,87545ACD_2022_0F,UPM,upm00173
12866,25/06/2022,10:57:24,adskflex,OUT,64900CIV3D_F,UPM,upm00244
12867,25/06/2022,10:57:24,adskflex,OUT,87556CIV3D_2022_0F,UPM,upm00244
12868,25/06/2022,10:57:43,adskflex,IN,64900CIV3D_F,UPM,upm00244
12869,25/06/2022,10:57:43,adskflex,IN,87556CIV3D_2022_0F,UPM,upm00244
12870,25/06/2022,10:59:28,adskflex,OUT,64300ACD_F,UPM,upm00244
12871,25/06/2022,10:59:28,adskflex,OUT,87545ACD_2022_0F,UPM,upm00244
12872,25/06/2022,13:20:35,adskflex,IN,64300ACD_F,UPM,upm00173
12873,25/06/2022,13:20:35,adskflex,IN,87545ACD_2022_0F,UPM,upm00173
12874,25/06/2022,13:39:31,adskflex,OUT,64300ACD_F,UPM,upm00244
